ALAT KESEHATAN,IV FLOW REGULATOR,,,,,,,1-0656,,,,,,,,,,,36300,27500
ALAT KESEHATAN,JACSEN RISE ANAK,,,,,,,1-0657,,,,,,,,,,,391776,296800
ALAT KESEHATAN,JACSEN RISE BAYI,,,,,,,1-0658,,,,,,,,,,,299428.8,226840
ALAT KESEHATAN,JARUM 18 G TERUMO,,,,,,,1-0659,,,,,,,,,,,2613,750
ALAT KESEHATAN,JARUM 21 G TERUMO,,,,,,,1-0660,,,,,,,,,,,3267,2475
ALAT KESEHATAN,JARUM 23 G TERUMO,,,,,,,1-0661,,,,,,,,,,,2613.6,1980
ALAT KESEHATAN,JARUM 25 G TERUMO,,,,,,,1-0662,,,,,,,,,,,3267,2475
ALAT KESEHATAN,JARUM 26 G TERUMO,,,,,,,1-0663,,,,,,,,,,,2613.6,1980
ALAT KESEHATAN,JARUM SE-ME 21,,,,,,,1-0664,,,,,,,,,,,10560,8000
ALAT KESEHATAN,JARUM SE-TH 36,,,,,,,1-0665,,,,,,,,,,,11180.4,8470
OBAT,KA-EN 3 A OTSUKA 500 CC,,,,,,,1-0666,,,,,,,,,,,0,0
OBAT,KA-EN 3B OTSUKA 500 CC,,,,,,,1-0667,,,,,,,,,,,37635,24200
OBAT,KA-EN 4B OTSUKA 500 CC,,,,,,,1-0668,,,,,,,,,,,31944,24200
OBAT,KA-EN MG3,,,,,,,1-0669,,,,,,,,,,,28380,21500
OBAT,"KALFOXIM 0,5 G INJEKSI",,,,,,,1-0670,,,,,,,,,,,100042.8,75790
OBAT,KALFOXIM 1 G INJEKSI,,,,,,,1-0671,,,,,,,,,,,203280,154000
OBAT,KALITAKE SACHET,,,,,,,1-0672,,,,,,,,,,,24730.2,18735
OBAT,KALIUM DIKLOFENAK 50MG,,,,,,,1-0673,,,,,,,,,,,1009,150
OBAT,KALMECO 500 TABLET,,,,,,,1-0674,,,,,,,,,,,2917.2,2210
OBAT,"KALMETHASON 0,5 TABLET",,,,,,,1-0675,,,,,,,,,,,145.2,110
OBAT,KALMETHASON AMPUL 5 MG ML,,,,,,,1-0676,,,,,,,,,,,10193.04,7722
OBAT,KALMETHASON VIAL 4 MG (20MG5ML),,,,,,,1-0677,,,,,,,,,,,32931.36,24948
OBAT,KALMICETIN SYRUP,,,,,,,1-0678,,,,,,,,,,,11761.2,8910
OBAT,KALMYCETIN KAPSUL 250 MG,,,,,,,1-0679,,,,,,,,,,,830.28,629
OBAT,KALNEX 500MG TABLET,,,,,,,1-0680,,,,,,,,,,,4646.4,3520
OBAT,KALNEX INJEKSI 250 MG,,,,,,,1-0681,,,,,,,,,,,14113.44,10692
OBAT,KALNEX INJEKSI 500 MG,,,,,,,1-0682,,,,,,,,,,,16988.4,13200
OBAT,KALQUEST SACHET,,,,,,,1-0683,,,,,,,,,,,18033.84,13662
OBAT,KALSIUM LAKTAT,,,,,,,1-0684,,,,,,,,,,,154.43,116.99
OBAT,KALTROFEN GEL 30G,,,,,,,1-0685,,,,,,,,,,,78675.96,59603
OBAT,KALTROFEN SUPPOSITORIA,,,,,,,1-0686,,,,,,,,,,,17249.76,13068
OBAT,KAMILOSAN OINTMENT 10 G,,,,,,,1-0687,,,,,,,,,,,59742.54,46420
OBAT,KANAMYCIN MEIJI 250 MG KAPSUL,,,,,,,1-0688,,,,,,,,,,,1960.2,1485
OBAT,KANDISTATIN SUSPENSI 12 ML,,,,,,,1-0689,,,,,,,,,,,50820,38500
ALAT KESEHATAN,KAPAS 1000 G HUSADA,,,,,,,1-0690,,,,,,,,,,,144038.4,109120
OBAT,KAPSUL KOSONG NO. 0,,,,,,,1-0691,,,,,,,,,,,66,50
ALAT KESEHATAN,KASA HYDROFIL 40X80 BUNDA BIRU,,,,,,,1-0692,,,,,,,,,,,185533.92,140556
ALAT KESEHATAN,KASA HYDROFIL 40X80 HEXA HUSADA,,,,,,,1-0693,,,,,,,,,,,123420,93500
ALAT KESEHATAN,KASA STERIL HUSADA 16X16,,,,,,,1-0694,,,,,,,,,,,2904,2200
OBAT,KCL 3% SYRUP 100 ML,,,,,,,1-0695,,,,,,,,,,,32868,24900
OBAT,KCL 3% SYRUP 60 ML,,,,,,,1-0696,,,,,,,,,,,19800,15000
OBAT,"KCL 7,46% INJEKSI",,,,,,,1-0697,,,,,,,,,,,12051.6,9130
OBAT,KDN1 WIDA,,,,,,,1-0698,,,,,,,,,,,21562.2,16335
OBAT,KEDACILLIN 1 G INJEKSI,,,,,,,1-0699,,,,,,,,,,,58299.12,44166
OBAT,KENALOG IN ORABASE,,,,,,,1-0700,,,,,,,,,,,71874,54450
OBAT,KETAMINE HAMELN INJ,,,,,,,1-0701,,,,,,,,,,,79134,59950
OBAT,KETOCONAZOL KRIM,,,,,,,1-0702,,,,,,,,,,,9239,4666.2
OBAT,KETOCONAZOLE TAB,,,,,,,1-0703,,,,,,,,,,,610,398.99
OBAT,KETOROLAC INJEKSI 30 MG,,,,,,,1-0704,,,,,,,,,,,7260,13365
OBAT,KONDOM DUREX,,,,,,,1-0705,,,,,,,,,,,4400,3333.33
OBAT,KSR TABLET,,,,,,,1-0706,,,,,,,,,,,4214,3500
OBAT,KUTOIN CAPSUL,,,,,,,1-0707,,,,,,,,,,,1815,1375
OBAT,KUTOIN INJEKSI,,,,,,,1-0708,,,,,,,,,,,108537,82225
OBAT,K-Y LUBRICATING JELLY 42 G,,,,,,,1-0709,,,,,,,,,,,43560,33000
OBAT,L- ZINC SYRUP,,,,,,,1-0710,,,,,,,,,,,47916,36300
OBAT,LACIDOFIL KAP,,,,,,,1-0711,,,,,,,,,,,5590.2,4235
OBAT,LACIDOFIL SACHET,,,,,,,1-0712,,,,,,,,,,,10105.92,7656
OBAT,LACTACYD LIQUID 60 ML,,,,,,,1-0713,,,,,,,,,,,33396,25300
OBAT,LACTACYD VAGINAL 60 ML,,,,,,,1-0714,,,,,,,,,,,27297.6,20680
OBAT,LACTAFAR TABLET,,,,,,,1-0715,,,,,,,,,,,5958.48,4514
OBAT,LACTAMOR TABLET,,,,,,,1-0716,,,,,,,,,,,2613.6,1980
OBAT,LACTAS CALCICUS TABLET,,,,,,,1-0717,,,,,,,,,,,62.04,47
OBAT,LACTO-B 1 G SACHET,,,,,,,1-0718,,,,,,,,,,,8566.8,6490
OBAT,LACTULAC SYRUP 60 ML,,,,,,,1-0719,,,,,,,,,,,50292,38100
OBAT,LAKTAFIT TABLET,,,,,,,1-0720,,,,,,,,,,,3920.4,2970
OBAT,LAMESON 16 MG TABLET,,,,,,,1-0721,,,,,,,,,,,11616,8800
OBAT,LAMESON 4 MG TABLET,,,,,,,1-0722,,,,,,,,,,,4719,3575
OBAT,LAMESON 8 MG TABLET,,,,,,,1-0723,,,,,,,,,,,7695.6,5830
OBAT,LAMESON INJ 125,,,,,,,1-0724,,,,,,,,,,,131868,99900
ALAT KESEHATAN,LAMINARIA M,,,,,,,1-0725,,,,,,,,,,,108900,82500
OBAT,LANSOPRAZOL 30MG,,,,,,,1-0726,,,,,,,,,,,1867.8,1415
OBAT,LANTUS FLEXPEN SOLOSTAR,,,,,,,1-0727,,,,,,,,,,,262548,198900
OBAT,LAPIBAL 500 MG KAPSUL,,,,,,,1-0728,,,,,,,,,,,2937,2225
OBAT,LAPIBAL INJEKSI,,,,,,,1-0729,,,,,,,,,,,31548,30300
OBAT,LAPIXIME INJEKSI 1 G,,,,,,,1-0730,,,,,,,,,,,184140,139500
OBAT,LAPRAZ 30 MG KAPSUL,,,,,,,1-0731,,,,,,,,,,,16966.62,12853.5
OBAT,LASAL EKSPEKTORAN SYR,,,,,,,1-0732,,,,,,,,,,,47916,36300
OBAT,LASAL SYR,,,,,,,1-0733,,,,,,,,,,,31944,24200
OBAT,LASIK TABLET 40 MG,,,,,,,1-0734,,,,,,,,,,,7125.62,5398.2
OBAT,LASIX INJEKSI,,,,,,,1-0735,,,,,,,,,,,19995,18700
OBAT,LATROPIL SYRUP 100ML,,,,,,,1-0736,,,,,,,,,,,63360,48000
OBAT,LAXADINE SYRUP 110 ML,,,,,,,1-0737,,,,,,,,,,,69696,37999.5
OBAT,LAXADINE SYRUP 60 ML,,,,,,,1-0738,,,,,,,,,,,54450,41250
OBAT,LAXOBERON DROP 10 ML,,,,,,,1-0739,,,,,,,,,,,116450.4,88220
OBAT,L-BIO SACHET,,,,,,,1-0740,,,,,,,,,,,10164,7700
OBAT,LBW GOLD S 26,,,,,,,1-0741,,,,,,,,,,,0,0
OBAT,LEPSIO SYRUP,,,,,,,1-0742,,,,,,,,,,,108900,82500
OBAT,LEPTICA TABLET 75 MG,,,,,,,1-0743,,,,,,,,,,,11979,9075
OBAT,LEUKOKINE 300 INJKESI,,,,,,,1-0744,,,,,,,,,,,1234200,935000
ALAT KESEHATAN,"LEUKOPLAST 4,5MX7,5 CM (1625H)",,,,,,,1-0745,,,,,,,,,,,55385.09,41958.4
OBAT,LEVEMIR FLEXPEN INSULIN,,,,,,,1-0746,,,,,,,,,,,218988,165900
OBAT,LEVOFLOXACIN 500 MG,,,,,,,1-0747,,,,,,,,,,,1522.86,1153.68
OBAT,LIBROFED SYRUP,,,,,,,1-0748,,,,,,,,,,,28226.88,21384
OBAT,LIBROFED TABLET,,,,,,,1-0749,,,,,,,,,,,1399.2,1060
OBAT,LIDOCAIN INJEKSI 2 %,,,,,,,1-0750,,,,,,,,,,,2323.2,1760
OBAT,LIDODEX INJEKSI,,,,,,,1-0751,,,,,,,,,,,79860,60500
OBAT,LIKURMIN SYRUP 100 ML,,,,,,,1-0752,,,,,,,,,,,58080,44000
OBAT,LIPOFOOD,,,,,,,1-0753,,,,,,,,,,,6996,5300
OBAT,LIPROLAC SACHET,,,,,,,1-0754,,,,,,,,,,,9196,6966.67
OBAT,LISINOPRIL 10 MG,,,,,,,1-0755,,,,,,,,,,,861,450
OBAT,LISINOPRIL 5MG,,,,,,,1-0756,,,,,,,,,,,501,450
OBAT,LOCOID SCALP LOTION 20 ML,,,,,,,1-0757,,,,,,,,,,,132972.22,107932
OBAT,LODIA TABLET,,,,,,,1-0758,,,,,,,,,,,1415.7,1072.5
OBAT,LOFIBRA 250 MG KAPSUL,,,,,,,1-0759,,,,,,,,,,,11946,9050
OBAT,LONGCEF 500 MG KAPSUL,,,,,,,1-0760,,,,,,,,,,,14113.44,10692
OBAT,LONGCEF DRY SYRUP,,,,,,,1-0761,,,,,,,,,,,62726.4,47520
OBAT,LONGCEF F DS,,,,,,,1-0762,,,,,,,,,,,107738.4,81620
OBAT,LORATADINE 10MG,,,,,,,1-0763,,,,,,,,,,,396,300
OBAT,LOUMATULLE,,,,,,,1-0764,,,,,,,,,,,18876,14300
OBAT,LUMINAL TABLET 30 MG,,,,,,,1-0765,,,,,,,,,,,39.6,30
OBAT,LYNORAL TABLET,,,,,,,1-0766,,,,,,,,,,,2097.48,1589
OBAT,LYSAGOR TABLET,,,,,,,1-0767,,,,,,,,,,,1411.08,1069
OBAT,MADECASSOL TABLET,,,,,,,1-0768,,,,,,,,,,,12577.95,9528.75
OBAT,MADLEXIN 500 MG KAPSUL,,,,,,,1-0769,,,,,,,,,,,11763.84,8912
OBAT,MALTIRON PLUS TABLET,,,,,,,1-0770,,,,,,,,,,,1198.56,908
OBAT,MALTOFER CHEW TAB,,,,,,,1-0771,,,,,,,,,,,3847.8,2915
OBAT,"MAMY POKO NEWBORN 4""",,,,,,,1-0772,,,,,,,,,,,10896.6,8255
OBAT,"MAMY POKO PANTS STANDARD XL  3""",,,,,,,1-0773,,,,,,,,,,,10090.08,7644
OBAT,"MAMY POKO S  4""",,,,,,,1-0774,,,,,,,,,,,10896.6,8255
OBAT,MANITOL,,,,,,,1-0775,,,,,,,,,,,127380,96500
OBAT,MARTOS - 10,,,,,,,1-0776,,,,,,,,,,,102828,77900
ALAT KESEHATAN,MAS SURGICAL MASK TIE KARET,,,,,,,1-0777,,,,,,,,,,,537.24,407
ALAT KESEHATAN,MAS SURGICAL MASK TIE TALI,,,,,,,1-0778,,,,,,,,,,,537.24,407
ALAT KESEHATAN,MASKER O2 ANAK,,,,,,,1-0779,,,,,,,,,,,16560.06,12545.5
ALAT KESEHATAN,MASKER O2 BAYI,,,,,,,1-0780,,,,,,,,,,,22589.16,17113
ALAT KESEHATAN,MASKER O2 DEWASA,,,,,,,1-0781,,,,,,,,,,,16560.06,12545.5
OBAT,MAXMOR DRY SYRUP,,,,,,,1-0782,,,,,,,,,,,130825.2,99110
ALAT KESEHATAN,MAXTER EXAM GLOVE PEP L,,,,,,,1-0783,,,,,,,,,,,726,550
ALAT KESEHATAN,MAXTER EXAM GLOVE PEP M,,,,,,,1-0784,,,,,,,,,,,726,550
ALAT KESEHATAN,MAXTER EXAM GLOVE PEP S,,,,,,,1-0785,,,,,,,,,,,871.2,660
ALAT KESEHATAN,MAXTER EXAM GLOVE PEP XSMALL,,,,,,,1-0786,,,,,,,,,,,871.2,660
OBAT,MAXTER STERIL 7,,,,,,,1-0787,,,,,,,,,,,5445,4125
ALAT KESEHATAN,"MAXTER STERIL 7,5",,,,,,,1-0788,,,,,,,,,,,5445,4125
OBAT,MECOBALAMIN 500 CAP,,,,,,,1-0789,,,,,,,,,,,987.36,748
OBAT,MEDIAMER B6 TABLET,,,,,,,1-0790,,,,,,,,,,,3198.36,2423
ALAT KESEHATAN,MEDISATE BLOOD GLUCOSE,,,,,,,1-0791,,,,,,,,,,,9789.12,7416
ALAT KESEHATAN,MEDISATE LANCET,,,,,,,1-0792,,,,,,,,,,,2327.16,1763
OBAT,MEDISOFT COTTON BALL,,,,,,,1-0793,,,,,,,,,,,12012,9100
OBAT,MEDIXON INJ 125MG,,,,,,,1-0794,,,,,,,,,,,118008,89400
OBAT,MEFINAL 250 MG KAPSUL,,,,,,,1-0795,,,,,,,,,,,863.94,654.5
OBAT,MEFINAL 500 MG KAPLET,,,,,,,1-0796,,,,,,,,,,,1887.6,1430
OBAT,MEFINTER 500,,,,,,,1-0797,,,,,,,,,,,1976.04,1497
OBAT,MEIXAM 1 G INJEKSI,,,,,,,1-0798,,,,,,,,,,,38332.8,29040
