OBAT,PAKET GSK GIGI,,,,,,,1-1768,,,,,,,,,,,13200,10000
OBAT,CEFXON INJ,,,,,,,1-1768,,,,,,,,,,,304920,231000
OBAT,KENDIL,,,,,,,1-1769,,,,,,,,,,,6600,5000
ALAT KESEHATAN,S26 GOLD LBW 100 ML,,,,,,,1-1769,,,,,,,,,,,57851.89,51561.4
OBAT,SOFNES,,,,,,,1-1770,,,,,,,,,,,19800,15000
OBAT,UTROGESTAN 100MG,,,,,,,1-1770,,,,,,,,,,,17424,13200
OBAT,AIR O2,,,,,,,1-1771,,,,,,,,,,,17160,13000
OBAT,IMBOOST TABLET,,,,,,,1-1771,,,,,,,,,,,4686,3550
OBAT,AIR O2  TABUNG,,,,,,,1-1772,,,,,,,,,,,198000,150000
OBAT,BRONKIPECT TABLET,,,,,,,1-1772,,,,,,,,,,,1306.8,990
OBAT,SPALEK,,,,,,,1-1773,,,,,,,,,,,19800,15000
ALAT KESEHATAN,TENSO CREPE 10 cm x 4.5 m,,,,,,,1-1773,,,,,,,,,,,99264,75200
OBAT,PASI NUTRILON ROYAL 400 GR,,,,,,,1-1774,,,,,,,,,,,165000,125000
OBAT,L-BIO KAPSUL,,,,,,,1-1774,,,,,,,,,,,9583.2,7260
OBAT,PASI NUTRILON 150 GR,,,,,,,1-1775,,,,,,,,,,,33000,25000
OBAT,"L-CISIN TAB 0,5",,,,,,,1-1775,,,,,,,,,,,5742,4350
OBAT,PASI NUTRI BABY,,,,,,,1-1776,,,,,,,,,,,85800,65000
OBAT,122COXIRON 90 MG TABLET,,,,,,,1-1776,,,,,,,,,,,9570,7250
OBAT,PASI NUTRI BABY 200 GR,,,,,,,1-1777,,,,,,,,,,,46200,35000
OBAT,NIXAVEN DS (CEFIXIME 100MG5ML),,,,,,,1-1777,,,,,,,,,,,0,0
OBAT,NUTRINIDRIK 200 ML VANILASTRAWBERY,,,,,,,1-1777,,,,,,,,,,,25710.85,22915.2
OBAT,SGM BBLR,,,,,,,1-1778,,,,,,,,,,,50160,38000
OBAT,VOSEA TAB,,,,,,,1-1778,,,,,,,,,,,264,200
OBAT,PASI S-26 GOLD 400 GR,,,,,,,1-1779,,,,,,,,,,,105600,80000
OBAT,NONEMI TABLET,,,,,,,1-1779,,,,,,,,,,,2395.8,1815
OBAT,NM,,,,,,,1-1780,,,,,,,,,,,336600,255000
OBAT,FLORAGYN TABLET,,,,,,,1-1780,,,,,,,,,,,15972,12100
OBAT,PASI BMT PHP,,,,,,,1-1781,,,,,,,,,,,165000,125000
OBAT,CLINMAS 300 MG KAPSUL,,,,,,,1-1781,,,,,,,,,,,10164,7700
OBAT,NM BAYI ATAS,,,,,,,1-1782,,,,,,,,,,,349800,265000
OBAT,THEOBRON SYRUP,,,,,,,1-1782,,,,,,,,,,,63888,48400
OBAT,PASI BMT PLATINUM 400 GR,,,,,,,1-1783,,,,,,,,,,,165000,125000
OBAT,PUMPISEL INJEKSI,,,,,,,1-1783,,,,,,,,,,,204441.6,154880
OBAT,PASI BMT REGULER 200 GR,,,,,,,1-1784,,,,,,,,,,,59400,45000
OBAT,KTM 100 MG INJ,,,,,,,1-1784,,,,,,,,,,,264264,200200
OBAT,PASI BMT REGULER 400 GR,,,,,,,1-1785,,,,,,,,,,,92400,70000
OBAT,HIBISCRUB 500ML-BD,,,,,,,1-1785,,,,,,,,,,,196020,148500
OBAT,PASI BEBELAC 200 GR,,,,,,,1-1786,,,,,,,,,,,39600,30000
ALAT KESEHATAN,URINAL PLASTIK PRIA,,,,,,,1-1786,,,,,,,,,,,8580,6500
ALAT KESEHATAN,JARUM SE-ME 45,,,,,,,1-1786,,,,,,,,,,,10560,8000
OBAT,PASI VITALAC 200 GR,,,,,,,1-1787,,,,,,,,,,,19800,15000
OBAT,CEFTAZIDIME INJ 1 G,,,,,,,1-1787,,,,,,,,,,,36036,27300
OBAT,NEOCATE LCP MULTIPACK 2 X 400 GR,,,,,,,1-1787,,,,,,,,,,,412167,183675.25
OBAT,PASI LACTOGEN 200 GR,,,,,,,1-1788,,,,,,,,,,,19800,15000
OBAT,NYSTATIN VAG,,,,,,,1-1788,,,,,,,,,,,1320,1000
OBAT,PASI SGM 150 GR,,,,,,,1-1789,,,,,,,,,,,13200,10000
OBAT,KONDOM SUTRA 12S,,,,,,,1-1789,,,,,,,,,,,2255,1708.33
OBAT,PASI BEBELAC 400 GR,,,,,,,1-1790,,,,,,,,,,,79200,60000
OBAT,METHYL PREDNISOLON 8 MG TAB,,,,,,,1-1790,,,,,,,,,,,772.2,585
OBAT,PASI NAN HA 400 GR,,,,,,,1-1791,,,,,,,,,,,105600,80000
OBAT,TYLONIC 300 MG TABLET,,,,,,,1-1791,,,,,,,,,,,4752,3600
OBAT,PASI VITALAC GENIO 400 GR,,,,,,,1-1792,,,,,,,,,,,66000,50000
OBAT,MEGAZING TABLET,,,,,,,1-1792,,,,,,,,,,,3993,3025
OBAT,PASI ANMUM,,,,,,,1-1793,,,,,,,,,,,165000,125000
OBAT,CLABAT  500 MG,,,,,,,1-1793,,,,,,,,,,,22968,17400
OBAT,PASI,,,,,,,1-1794,,,,,,,,,,,92400,70000
OBAT,DOS BEDAK,,,,,,,1-1794,,,,,,,,,,,1980,1500
OBAT,ANMUM LACTA 200 GR,,,,,,,1-1795,,,,,,,,,,,46200,35000
OBAT,S26 PROMIL 1 KOTAK 400 GR,,,,,,,1-1795,,,,,,,,,,,115408.81,102859.9
OBAT,PRENAGEN LACTA 200 GR,,,,,,,1-1796,,,,,,,,,,,46200,35000
OBAT,GP-FERTIL TAB,,,,,,,1-1796,,,,,,,,,,,17569.2,13310
OBAT,PASI NUTRILON PREMATURE,,,,,,,1-1797,,,,,,,,,,,224400,170000
OBAT,LIPOSIN SALEP,,,,,,,1-1797,,,,,,,,,,,60720,46000
OBAT,PASI ENFAMIL PF,,,,,,,1-1798,,,,,,,,,,,224400,170000
ALAT KESEHATAN,"W-CARE AH 10 X 10  X 0,5",,,,,,,1-1798,,,,,,,,,,,77220,58500
OBAT,PASI ANMUM 900 GR,,,,,,,1-1799,,,,,,,,,,,132000,100000
OBAT,SANBENAFIL 100 MG,,,,,,,1-1799,,,,,,,,,,,124146,94050
OBAT,SERTIFIKAT FOTO BAYI,,,,,,,1-1800,,,,,,,,,,,13200,10000
OBAT,DRAMAMINE TABLET,,,,,,,1-1800,,,,,,,,,,,2310,1750
OBAT,DOKUMENTASI,,,,,,,1-1801,,,,,,,,,,,66000,50000
OBAT,BUFFER FORMALIN 10% 500 ML,,,,,,,1-1801,,,,,,,,,,,151470,112750
OBAT,DOKUMENTASI,,,,,,,1-1802,,,,,,,,,,,46200,35000
OBAT,BUFFER FORMALIN 10% 1 LITER,,,,,,,1-1802,,,,,,,,,,,301620,225500
OBAT,BENIK,,,,,,,1-1803,,,,,,,,,,,3300,2500
OBAT,ALOCLAIR PLUS SPRAY,,,,,,,1-1803,,,,,,,,,,,135699.96,102803
OBAT,PASI-BMT REGULER 800 GR,,,,,,,1-1804,,,,,,,,,,,132000,100000
OBAT,KA-EN 3B OTSUKA 500 CC SOFTBAG,,,,,,,1-1804,,,,,,,,,,,0,0
ALAT KESEHATAN,SILK 30 BRAIDED,,,,,,,1-1804,,,,,,,,,,,6600,5000
OBAT,PASI-BMT PLATINUM 800 GR,,,,,,,1-1805,,,,,,,,,,,165000,125000
ALAT KESEHATAN,LEUKOMED T PLUS 10X25 CM,,,,,,,1-1805,,,,,,,,,,,37567.6,28460.3
OBAT,BINGKISAN SC VVIP,,,,,,,1-1806,,,,,,,,,,,264000,200000
OBAT,CATAFLAM CAPSUL 50 MG,,,,,,,1-1806,,,,,,,,,,,8000.6,6061.06
OBAT,BINGKISAN SC VIP,,,,,,,1-1807,,,,,,,,,,,158400,120000
OBAT,LIVRON B PLEX TAB,,,,,,,1-1807,,,,,,,,,,,396,300
OBAT,BINGKISAN PARTUS VVIP,,,,,,,1-1808,,,,,,,,,,,52800,40000
ALAT KESEHATAN,"SAFETY BOX 12,5 LT",,,,,,,1-1808,,,,,,,,,,,29700,22500
OBAT,GELANG TANGAN,,,,,,,1-1809,,,,,,,,,,,6600,5000
ALAT KESEHATAN,SAFETY BOX 5 LT,,,,,,,1-1809,,,,,,,,,,,21912,16600
OBAT,PAMPERS FAVORITE,,,,,,,1-1810,,,,,,,,,,,19800,15000
ALAT KESEHATAN,LARYNGEAL MASK NO.3,,,,,,,1-1810,,,,,,,,,,,191400,145000
OBAT,PAMPERS SC,,,,,,,1-1811,,,,,,,,,,,39600,30000
ALAT KESEHATAN,JARUM JAHIT STR G14,,,,,,,1-1811,,,,,,,,,,,24420,18500
OBAT,PAMPERS,,,,,,,1-1812,,,,,,,,,,,19800,15000
ALAT KESEHATAN,JARUM JAHIT STR G10,,,,,,,1-1812,,,,,,,,,,,24420,18500
OBAT,GELANG BENIK,,,,,,,1-1813,,,,,,,,,,,3960,3000
ALAT KESEHATAN,GELAS UKUR ASS 50 ML,,,,,,,1-1813,,,,,,,,,,,74580,74400
OBAT,LACTOGEN 135 GR,,,,,,,1-1814,,,,,,,,,,,33000,25000
OBAT,ALOCLAIR PLUS JELL 8 ML,,,,,,,1-1814,,,,,,,,,,,123024,93200
OBAT,NAM 400 GR,,,,,,,1-1815,,,,,,,,,,,92400,70000
OBAT,FLUOMIZIN TAB,,,,,,,1-1815,,,,,,,,,,,46596,35300
OBAT,OBAT ANASTESI,,,,,,,1-1816,,,,,,,,,,,132000,100000
OBAT,PANADOL EXTRA,,,,,,,1-1816,,,,,,,,,,,1227.6,930
OBAT,"OBAT RUANG OPERASI (O2, N2O, BETADHINE, DLL) I - III",,,,,,,1-1817,,,,,,,,,,,396000,300000
ALAT KESEHATAN,PLAIN 1 75 CM (SACHET),,,,,,,1-1817,,,,,,,,,,,175092.72,132646
OBAT,OBAT RUANGAN OK+RR KLS 1 BPJS,,,,,,,1-1818,,,,,,,,,,,1386000,1050000
ALAT KESEHATAN,RECTAL TUBE NO 28,,,,,,,1-1818,,,,,,,,,,,14520,11000
OBAT,OBAT RUANGAN OK+RR KLS 2 BPJS,,,,,,,1-1819,,,,,,,,,,,1386000,1050000
OBAT,NORIT,,,,,,,1-1819,,,,,,,,,,,20328,15400
OBAT,OBAT RUANGAN OK+RR KLS 3 BPJS,,,,,,,1-1820,,,,,,,,,,,1320000,1000000
,"DERMATIC ULTRA 7,5 GR",,,,,,,1-1820,,,,,,,,,,,203280,154000
