OBAT,STOBLED KAPSUL,,,,,,,1-1268,,,,,,,,,,,10585.08,8019
ALAT KESEHATAN,STOMACH TUBE 12 TERUMO,,,,,,,1-1269,,,,,,,,,,,47567.52,36960
ALAT KESEHATAN,STOMACH TUBE 14 TERUMO,,,,,,,1-1270,,,,,,,,,,,48787.2,36960
ALAT KESEHATAN,STOMACH TUBE 16 TERUMO,,,,,,,1-1271,,,,,,,,,,,48787.2,36960
ALAT KESEHATAN,STOMACH TUBE 18 TERUMO,,,,,,,1-1272,,,,,,,,,,,48787.2,36960
ALAT KESEHATAN,SUCTION CATHETER 10,,,,,,,1-1273,,,,,,,,,,,7260,5500
ALAT KESEHATAN,SUCTION CATHETER 12,,,,,,,1-1274,,,,,,,,,,,7260,5500
ALAT KESEHATAN,SUCTION CATHETER 14,,,,,,,1-1275,,,,,,,,,,,5940,4500
ALAT KESEHATAN,SUCTION CATHETER 6,,,,,,,1-1276,,,,,,,,,,,11180.4,8470
ALAT KESEHATAN,SUCTION CATHETER 8 PASCHO,,,,,,,1-1277,,,,,,,,,,,8712,6600
OBAT,SUMAGESIC TABLET,,,,,,,1-1278,,,,,,,,,,,497.64,377
ALAT KESEHATAN,SUPRALYSIN SYR 60 ML,,,,,,,1-1279,,,,,,,,,,,27060,20500
OBAT,SYMBICORT TURBUHALER,,,,,,,1-1280,,,,,,,,,,,298459,250200
OBAT,SYNBIO KAPSUL,,,,,,,1-1281,,,,,,,,,,,5676,4300
OBAT,SYNTOCINON INJEKSI,,,,,,,1-1282,,,,,,,,,,,18365.69,13913.4
ALAT KESEHATAN,T- CHROMIC 3-0 RC 9,,,,,,,1-1283,,,,,,,,,,,1693032,1282600
OBAT,TAMOLIF INFUS,,,,,,,1-1284,,,,,,,,,,,76956,58300
OBAT,TANTUM VERDE 120 ML,,,,,,,1-1285,,,,,,,,,,,50028,37900
OBAT,TANTUM VERDE 60ML,,,,,,,1-1286,,,,,,,,,,,31812,24900
OBAT,TARIVID TETES MATA,,,,,,,1-1287,,,,,,,,,,,84651.6,64130
OBAT,"TAXEGRAM 0,5 G INJEKSI",,,,,,,1-1288,,,,,,,,,,,98010,74250
OBAT,TAXEGRAM 1 G INJEKSI,,,,,,,1-1289,,,,,,,,,,,202118.4,153120
ALAT KESEHATAN,T-DIO 1,,,,,,,1-1290,,,,,,,,,,,189728,154000
ALAT KESEHATAN,T-DIO BASIC PACK 130529,,,,,,,1-1291,,,,,,,,,,,181500,137500
OBAT,"TEGADERM NEONATUS 4,4 x 4,4",,,,,,,1-1292,,,,,,,,,,,9164.76,6943
ALAT KESEHATAN,TEGADERM PEDIATRIC 6 x 7,,,,,,,1-1293,,,,,,,,,,,9394.44,7117
OBAT,TEMPRA FORTE SYR,,,,,,,1-1294,,,,,,,,,,,48964.08,37094
OBAT,TEMPRA SYR,,,,,,,1-1295,,,,,,,,,,,23628,17900
OBAT,TENSIPHAR 10MG,,,,,,,1-1296,,,,,,,,,,,4356,3300
ALAT KESEHATAN,"TENSO CREPE 7,5CM",,,,,,,1-1297,,,,,,,,,,,78540,59500
OBAT,TERANOL INJ,,,,,,,1-1298,,,,,,,,,,,50820,38000
OBAT,TERANOL TABLET,,,,,,,1-1299,,,,,,,,,,,7986,6050
OBAT,TERASMA TABLET,,,,,,,1-1300,,,,,,,,,,,924,700
OBAT,TERFACEF INJEKSI,,,,,,,1-1301,,,,,,,,,,,298821.6,226380
ALAT KESEHATAN,TERMOMETER DIGITAL,,,,,,,1-1302,,,,,,,,,,,29040,21400
ALAT KESEHATAN,TERMOMETER RUANG GEA,,,,,,,1-1303,,,,,,,,,,,17107.2,12960
OBAT,TERRALINE 2 L,,,,,,,1-1304,,,,,,,,,,,1448573.28,1175790
ALAT KESEHATAN,TES KEHAMILAN,,,,,,,1-1305,,,,,,,,,,,1452,1100
OBAT,TETAGAM INJEKSI,,,,,,,1-1306,,,,,,,,,,,272976,206800
ALAT KESEHATAN,T-HANDRUB 1L,,,,,,,1-1307,,,,,,,,,,,192390,145750
ALAT KESEHATAN,T-HANDRUB IL 2031402-2,,,,,,,1-1308,,,,,,,,,,,192390,145750
OBAT,THEOBRON 130 MG KAPSUL,,,,,,,1-1309,,,,,,,,,,,3194.4,2420
OBAT,THIAMPHENICOL 500 MG KAPSUL,,,,,,,1-1310,,,,,,,,,,,1742.4,1320
OBAT,THIAMYCIN 500 KAPSUL,,,,,,,1-1311,,,,,,,,,,,5307.72,4021
OBAT,THIAMYCIN FORTE DRY SYRUP,,,,,,,1-1312,,,,,,,,,,,84680.64,64152
OBAT,THROMBOGEL 10 G,,,,,,,1-1313,,,,,,,,,,,50094,37950
OBAT,THROMBOPOB GEL 20 G,,,,,,,1-1314,,,,,,,,,,,55044,41700
OBAT,THYROZOL 10 MG,,,,,,,1-1315,,,,,,,,,,,2324,1195
OBAT,THYROZOL 5 MG,,,,,,,1-1316,,,,,,,,,,,1518,610
OBAT,TIOPOL INJEKSI,,,,,,,1-1317,,,,,,,,,,,125452.8,95040
OBAT,TIRIZ DROP,,,,,,,1-1318,,,,,,,,,,,76956,58300
ALAT KESEHATAN,T-LENE 4-0,,,,,,,1-1319,,,,,,,,,,,97272.12,73691
ALAT KESEHATAN,T-MONO 1 M48 mm 90,,,,,,,1-1320,,,,,,,,,,,166980,126500
OBAT,TOBROSON MINIDOSE EYE DROP,,,,,,,1-1321,,,,,,,,,,,45804,34700
OBAT,TOFEDEX 25 MG,,,,,,,1-1322,,,,,,,,,,,8316,6300
OBAT,TOMIT INJEKSI,,,,,,,1-1323,,,,,,,,,,,12342,9350
OBAT,TOPAZOL INJ 40MG,,,,,,,1-1324,,,,,,,,,,,213444,161700
OBAT,TOPLEXIL SYRUP 120 ML,,,,,,,1-1325,,,,,,,,,,,102874.2,77935
OBAT,TOPLEXIL SYRUP 60 ML,,,,,,,1-1326,,,,,,,,,,,62961.35,47697.99
OBAT,TORASIC INJEKSI 30 MG,,,,,,,1-1327,,,,,,,,,,,49397.04,37422
OBAT,TRADOSIK CAPSUL,,,,,,,1-1328,,,,,,,,,,,5379.66,4075.5
OBAT,TRADOSIK INJEKSI,,,,,,,1-1329,,,,,,,,,,,26361.06,19970.5
OBAT,TRADYL INJEKSI,,,,,,,1-1330,,,,,,,,,,,27968.16,21188
OBAT,TRAMADOL 50 MG KAPSUL,,,,,,,1-1331,,,,,,,,,,,1089,825
ALAT KESEHATAN,TRAMADOL INJ,,,,,,,1-1332,,,,,,,,,,,8450.64,6402
ALAT KESEHATAN,TRANSAMIN 250MG KAPSUL,,,,,,,1-1333,,,,,,,,,,,2313.96,1753
OBAT,TRANSAMIN 500 MG TABLET,,,,,,,1-1334,,,,,,,,,,,3763.32,2851
ALAT KESEHATAN,TRANSOFIX,,,,,,,1-1335,,,,,,,,,,,4488.13,3400.1
OBAT,TRANSPULMIN BALSEM 10GR,,,,,,,1-1336,,,,,,,,,,,61908,52316
OBAT,TRANSPULMIN SYRUP 60 ML,,,,,,,1-1337,,,,,,,,,,,91505.7,71100
ALAT KESEHATAN,TREMENZA SYRUP,,,,,,,1-1338,,,,,,,,,,,28314,21450
OBAT,TREMENZA TABLET,,,,,,,1-1339,,,,,,,,,,,2011.02,1523.5
OBAT,TRIBESTAN TABLET,,,,,,,1-1340,,,,,,,,,,,19602,14850
OBAT,TRICHODAZOL 500MG,,,,,,,1-1341,,,,,,,,,,,2352.24,1782
OBAT,TRICHODAZOL INFUS,,,,,,,1-1342,,,,,,,,,,,112547.16,85263
OBAT,TRICHODAZOL INFUS,,,,,,,1-1343,,,,,,,,,,,112547.16,85263
OBAT,TRIDEX 27 B 500 ML,,,,,,,1-1344,,,,,,,,,,,29766,22550
OBAT,TRIDEX 27A,,,,,,,1-1345,,,,,,,,,,,27060,20500
OBAT,TRIFED SYRUP,,,,,,,1-1346,,,,,,,,,,,34122,25850
OBAT,TRIFED TABLET,,,,,,,1-1347,,,,,,,,,,,3078.24,2332
OBAT,TRIPANZYM KAPLET,,,,,,,1-1348,,,,,,,,,,,1636.8,1240
OBAT,TROLIT SACHET,,,,,,,1-1349,,,,,,,,,,,1333.2,1010
OBAT,TROVENSIS 4 MG TABLET,,,,,,,1-1350,,,,,,,,,,,17307.84,13112
OBAT,TROVENSIS INJEKSI 4 MG,,,,,,,1-1351,,,,,,,,,,,47916,36300
OBAT,TROVENSIS TAB 8 MG,,,,,,,1-1352,,,,,,,,,,,22651.2,17160
OBAT,TUZALOS TABLET,,,,,,,1-1353,,,,,,,,,,,1081.08,819
ALAT KESEHATAN,T-VIO 1 V16 90 CM,,,,,,,1-1354,,,,,,,,,,,130680,99000
ALAT KESEHATAN,T-VIO 30 V33 76CM,,,,,,,1-1355,,,,,,,,,,,101640,77000
OBAT,TYASON INJ,,,,,,,1-1356,,,,,,,,,,,0,0
OBAT,ULSIDEX 500MG TABLET,,,,,,,1-1357,,,,,,,,,,,1755.6,1330
OBAT,ULSIKUR INJEKSI,,,,,,,1-1358,,,,,,,,,,,10662.96,8078
ALAT KESEHATAN,ULSIKUR TABLET 200MG,,,,,,,1-1359,,,,,,,,,,,528,400
OBAT,ULTRA - FINE 32G BD,,,,,,,1-1360,,,,,,,,,,,3696,2800
ALAT KESEHATAN,ULTRAFIX T 10X2,,,,,,,1-1361,,,,,,,,,,,56628,42900
OBAT,ULTRAPROCT N CREAM,,,,,,,1-1362,,,,,,,,,,,142826.63,108202
OBAT,ULTRAPROCT N SUPPOSITORIA,,,,,,,1-1363,,,,,,,,,,,20937.84,15862
ALAT KESEHATAN,ULTRASONIC GEL 250ML,,,,,,,1-1364,,,,,,,,,,,17107.2,12960
ALAT KESEHATAN,ULTRASONIC GEL 5 LITER,,,,,,,1-1365,,,,,,,,,,,508200,385000
ALAT KESEHATAN,UMBILICAL CORD CLAMP PASCHO,,,,,,,1-1366,,,,,,,,,,,3564,2700
ALAT KESEHATAN,UMBILICAL ONEMED,,,,,,,1-1367,,,,,,,,,,,2904,2200
OBAT,UNALIUM 5 MG,,,,,,,1-1368,,,,,,,,,,,6732,5100
ALAT KESEHATAN,UNDERPAED,,,,,,,1-1369,,,,,,,,,,,3849.25,2916.1
OBAT,URDAFALK 250 MG KAPSUL,,,,,,,1-1370,,,,,,,,,,,13762.54,10426.17
OBAT,URDAHEX 250MG KAPSUL,,,,,,,1-1371,,,,,,,,,,,13310,10083.33
OBAT,URESIX INJEKSI,,,,,,,1-1372,,,,,,,,,,,11819.28,8954
OBAT,URFAMYCIN 500 MG KAPSUL,,,,,,,1-1373,,,,,,,,,,,7506.84,5687
OBAT,URFAMYCIN DRY SYRUP 60 ML,,,,,,,1-1374,,,,,,,,,,,47828.88,36234
ALAT KESEHATAN,URINAL PLASTIK PRIA,,,,,,,1-1375,,,,,,,,,,,8580,6500
ALAT KESEHATAN,URINE BAG ONE MED,,,,,,,1-1376,,,,,,,,,,,5806.55,4398.9
ALAT KESEHATAN,URINE BAG STERIL ROYAL,,,,,,,1-1377,,,,,,,,,,,4744.08,3594
OBAT,URINEG 500 MG TABLET,,,,,,,1-1378,,,,,,,,,,,3967.92,3006
OBAT,UROGETIX KAPLET,,,,,,,1-1379,,,,,,,,,,,8448,6400
OBAT,URSODEOXYCHOLIC ACID 250,,,,,,,1-1380,,,,,,,,,,,6098.4,4620
OBAT,UTROGESTAN 200MG SUPP,,,,,,,1-1381,,,,,,,,,,,28314,21450
OBAT,VAGISTIN OVULA,,,,,,,1-1382,,,,,,,,,,,20102.94,15620
OBAT,VAKSIN PPD,,,,,,,1-1383,,,,,,,,,,,844800,640000
OBAT,VALISANBE 2 MG TABLET,,,,,,,1-1384,,,,,,,,,,,319.44,242
OBAT,VALISANBE 5 MG TABLET,,,,,,,1-1385,,,,,,,,,,,537.24,407
OBAT,VALSARTAN 160 MG,,,,,,,1-1386,,,,,,,,,,,3564,2700
OBAT,VAROC 500 KAPLET,,,,,,,1-1387,,,,,,,,,,,6824.4,5170
OBAT,VECTRINE 300 MG KAPSUL,,,,,,,1-1388,,,,,,,,,,,6897,5225
OBAT,VECTRINE DRY SYRUP,,,,,,,1-1389,,,,,,,,,,,58080,44000
OBAT,VELLEPSY SYRUP,,,,,,,1-1390,,,,,,,,,,,108900,82500
OBAT,VELUTINE NEBULES,,,,,,,1-1391,,,,,,,,,,,10164,7700
ALAT KESEHATAN,VENFLON 18 BD (BPJS),,,,,,,1-1392,,,,,,,,,,,30187.08,22869
ALAT KESEHATAN,VENFLON BD 18,,,,,,,1-1393,,,,,,,,,,,28380,21500
ALAT KESEHATAN,VENFLON BD 20,,,,,,,1-1394,,,,,,,,,,,36631.24,28462.5
OBAT,VENOVER INJEKSI,,,,,,,1-1395,,,,,,,,,,,297660,225500
OBAT,VENTOLIN INHALER,,,,,,,1-1396,,,,,,,,,,,149028,112900
OBAT,VENTOLIN 2 MG TABLET,,,,,,,1-1397,,,,,,,,,,,3201,2950
OBAT,"VENTOLIN NEBULES 2,5 MG",,,,,,,1-1398,,,,,,,,,,,13702.99,10381.05
