OBAT,PHENTAL INJEKSI,,,,,,,1-1028,,,,,,,,,,,12937,61600
OBAT,PIPET 1 ML,,,,,,,1-1029,,,,,,,,,,,1320,1000
OBAT,PIPET PENDEK,,,,,,,1-1030,,,,,,,,,,,2508,1900
ALAT KESEHATAN,PIRACETAM 400,,,,,,,1-1031,,,,,,,,,,,765.6,580
OBAT,PIROXICAM 10 MG KAPSUL,,,,,,,1-1032,,,,,,,,,,,194.04,147
OBAT,PIROXICAM 20 MG KAPSUL,,,,,,,1-1033,,,,,,,,,,,231,175
ALAT KESEHATAN,PLAIN 1 ROL,,,,,,,1-1034,,,,,,,,,,,1650000.53,1250000.4
ALAT KESEHATAN,PLAIN 20 ROL,,,,,,,1-1035,,,,,,,,,,,2178000,1650000
OBAT,PLASMINEX 500 INJEKSI,,,,,,,1-1036,,,,,,,,,,,17598.24,13332
OBAT,PLASMINEX 500 MG KAPLET,,,,,,,1-1037,,,,,,,,,,,3645.84,2762
OBAT,PONSTAN FCT 500 MG KAPLET,,,,,,,1-1038,,,,,,,,,,,3066,2650
OBAT,POT R 15,,,,,,,1-1039,,,,,,,,,,,924,700
OBAT,POT R 25,,,,,,,1-1040,,,,,,,,,,,924,700
OBAT,POT R 50,,,,,,,1-1041,,,,,,,,,,,908.16,688
OBAT,PPC MEIJI INJEKSI,,,,,,,1-1042,,,,,,,,,,,23232,17600
OBAT,PRAXION SYRUP 60 ML,,,,,,,1-1043,,,,,,,,,,,0,0
OBAT,PREABOR TABLET,,,,,,,1-1044,,,,,,,,,,,4029.96,3053
ALAT KESEHATAN,PRECISION SOLUTION SET TERUMO (TSM),,,,,,,1-1045,,,,,,,,,,,129228,97900
OBAT,PRECISION SOLUTION SET TERUMO (TSM) BPJS,,,,,,,1-1046,,,,,,,,,,,77894.52,59011
OBAT,PREDNISON TABLET,,,,,,,1-1047,,,,,,,,,,,128.04,97
OBAT,PREGABALIN 75,,,,,,,1-1048,,,,,,,,,,,10193.04,7722
OBAT,PREGESTIMIL 400 G,,,,,,,1-1049,,,,,,,,,,,304669.2,230810
OBAT,PREGNOLIN 5 MG TABLET,,,,,,,1-1050,,,,,,,,,,,5227.2,3960
OBAT,PREMASTON 5 MG TABLET,,,,,,,1-1051,,,,,,,,,,,5592.84,4237
OBAT,PRENAGEN LACTAMOM,,,,,,,1-1052,,,,,,,,,,,46490.4,35220
OBAT,PRENAGEN MOMMY,,,,,,,1-1053,,,,,,,,,,,44748,33900
ALAT KESEHATAN,PRENAMIA KAPLET,,,,,,,1-1054,,,,,,,,,,,1446.72,1096
OBAT,PRENATIN DF KAPLET,,,,,,,1-1055,,,,,,,,,,,4312.44,3267
OBAT,PRIMOLUT - N 5 MG TABLET,,,,,,,1-1056,,,,,,,,,,,7373.39,5585.9
OBAT,PRIMPERAN 10 MG TABLET,,,,,,,1-1057,,,,,,,,,,,1749,1500
OBAT,PRIMPERAN 5MG TABLET,,,,,,,1-1058,,,,,,,,,,,1054.68,799
OBAT,PRIMPERAN INJEKSI,,,,,,,1-1059,,,,,,,,,,,15004,11366.67
OBAT,PRO BABY,,,,,,,1-1060,,,,,,,,,,,4596.24,3482
ALAT KESEHATAN,PROANES INJEKSI,,,,,,,1-1061,,,,,,,,,,,106141.2,80410
ALAT KESEHATAN,PROBIOKID SACHET,,,,,,,1-1062,,,,,,,,,,,18077.4,13695
OBAT,PROFENID 100 MG SUPPOSITORIA,,,,,,,1-1063,,,,,,,,,,,20621.57,15622.4
OBAT,PROFERTIL TABLET,,,,,,,1-1064,,,,,,,,,,,19602,14850
OBAT,PROGINOVA TABLET 1 MG,,,,,,,1-1065,,,,,,,,,,,3735.6,2830
OBAT,PROHELIC TABLET,,,,,,,1-1066,,,,,,,,,,,5488.56,4158
OBAT,PROHEM INJEKSI,,,,,,,1-1067,,,,,,,,,,,14520,11000
OBAT,PROLACTA FOR BABY,,,,,,,1-1068,,,,,,,,,,,6586.8,4990
OBAT,PROLACTA FOR MOTHER KAPSUL,,,,,,,1-1069,,,,,,,,,,,6897,5225
OBAT,PROLIC 300 MG KAPSUL,,,,,,,1-1070,,,,,,,,,,,10178.52,7711
OBAT,PROMAVIT,,,,,,,1-1071,,,,,,,,,,,4791.6,3630
OBAT,PROMEDEX TABLET,,,,,,,1-1072,,,,,,,,,,,909.48,689
OBAT,PROPANOLOL 10 MG,,,,,,,1-1073,,,,,,,,,,,137.5,100
OBAT,PROPANOLOL 40MG,,,,,,,1-1074,,,,,,,,,,,231,175
OBAT,PROPEPSA SYRUP,,,,,,,1-1075,,,,,,,,,,,76055.76,57618
OBAT,PRORIS 100 MG CHEWEABLE,,,,,,,1-1076,,,,,,,,,,,1379,1100
OBAT,PRORIS 200 MG KAPLET,,,,,,,1-1077,,,,,,,,,,,1277.76,968
OBAT,PRORIS FORTE SYRUP,,,,,,,1-1078,,,,,,,,,,,39204,29700
OBAT,PRORIS SUSPENSI 60 ML,,,,,,,1-1079,,,,,,,,,,,33396,25300
OBAT,PROSPAN SYRUP,,,,,,,1-1080,,,,,,,,,,,81265.8,61565
ALAT KESEHATAN,PROSTIGMIN INJEKSI,,,,,,,1-1081,,,,,,,,,,,35112,29200
OBAT,PROTEXIN INFANT,,,,,,,1-1082,,,,,,,,,,,21849.96,16553
OBAT,PROVULA TABLET,,,,,,,1-1083,,,,,,,,,,,21054,15950
OBAT,PSIDII SYRUP 60ML,,,,,,,1-1084,,,,,,,,,,,50160,38000
OBAT,PTU 100MG,,,,,,,1-1085,,,,,,,,,,,426.36,323
OBAT,"PULMICORT 0,25 MG RESPULES (PEDIATRIK)",,,,,,,1-1086,,,,,,,,,,,25478.03,19301.54
OBAT,"PULMICORT 0,5 MG RESPULES (ADULT)",,,,,,,1-1087,,,,,,,,,,,24231.24,18357
ALAT KESEHATAN,PUMPITOR INJEKSI,,,,,,,1-1088,,,,,,,,,,,212427.6,160930
OBAT,PUMPITOR KAPSUL 10 MG,,,,,,,1-1089,,,,,,,,,,,21516,15600
ALAT KESEHATAN,PYRATINAMID,,,,,,,1-1090,,,,,,,,,,,501.6,380
OBAT,PYRICEF 500 MG KAPSUL,,,,,,,1-1091,,,,,,,,,,,13329,11500
OBAT,PYRICEF DRY SYRUP 60 ML,,,,,,,1-1092,,,,,,,,,,,63706.5,49500
OBAT,PYRICEF FORTE SYRUP,,,,,,,1-1093,,,,,,,,,,,105270,87800
OBAT,PYRIDOL SYRUP 60 ML,,,,,,,1-1094,,,,,,,,,,,18817.92,14256
OBAT,Q10 - DS SOFTGELS,,,,,,,1-1095,,,,,,,,,,,25090.56,19008
OBAT,Q-CEF DRY SYRUP 60ML,,,,,,,1-1096,,,,,,,,,,,60374.16,45738
OBAT,RAMIPRIL 10 MG,,,,,,,1-1097,,,,,,,,,,,1450.68,1099
OBAT,RAMIPRIL 5 MG,,,,,,,1-1098,,,,,,,,,,,832.92,631
OBAT,RANITIDIN INJEKSI,,,,,,,1-1099,,,,,,,,,,,7701,3465
OBAT,RANITIDIN TABLET 150 MG,,,,,,,1-1100,,,,,,,,,,,290,182.05
OBAT,RANIVELL SYRUP,,,,,,,1-1101,,,,,,,,,,,79860,60500
OBAT,RANTIN 150 MG TABLET,,,,,,,1-1102,,,,,,,,,,,6633,5025
OBAT,RANTIN INJEKSI,,,,,,,1-1103,,,,,,,,,,,27588,20900
OBAT,REBAMIPIDE 100MG,,,,,,,1-1104,,,,,,,,,,,3696,2090
ALAT KESEHATAN,RECODRYL INJEKSI,,,,,,,1-1105,,,,,,,,,,,7260,5500
OBAT,RECOFOL INJEKSI,,,,,,,1-1106,,,,,,,,,,,125782.8,95290
OBAT,RECOLFAR TABLET,,,,,,,1-1107,,,,,,,,,,,6742.56,5108
ALAT KESEHATAN,RECTAL TUBE 26,,,,,,,1-1108,,,,,,,,,,,15840,12000
ALAT KESEHATAN,RECTAL TUBE NO 20,,,,,,,1-1109,,,,,,,,,,,23100,17500
ALAT KESEHATAN,RECTAL TUBE NO24,,,,,,,1-1110,,,,,,,,,,,9900,7500
OBAT,REDACID 250 MG TABLET,,,,,,,1-1111,,,,,,,,,,,11880,9000
OBAT,REDOXON DOUBLE ACT EFF TUBE,,,,,,,1-1112,,,,,,,,,,,45625.8,34565
OBAT,REGIVEL INJEKSI,,,,,,,1-1113,,,,,,,,,,,101640,77000
OBAT,REGUMEN TABLET,,,,,,,1-1114,,,,,,,,,,,3971.88,3009
OBAT,RENALYTE 200 ML,,,,,,,1-1115,,,,,,,,,,,20386.08,15444
OBAT,RENASISTIN OD 15ML,,,,,,,1-1116,,,,,,,,,,,78408,59400
OBAT,REPIMIDE TABLET,,,,,,,1-1117,,,,,,,,,,,2904,2200
OBAT,RETAPHYL SR TABLET,,,,,,,1-1118,,,,,,,,,,,1496.88,1134
OBAT,RHINATHIOL PROMETHAZINE SYRUP,,,,,,,1-1119,,,,,,,,,,,59928,45400
OBAT,RHINOFED SUSPENSI 60 ML,,,,,,,1-1120,,,,,,,,,,,36300,27500
OBAT,RHINOFED TABLET,,,,,,,1-1121,,,,,,,,,,,2468.4,1870
OBAT,RHINOS JUNIOR SYRUP,,,,,,,1-1122,,,,,,,,,,,47916,36300
OBAT,RHINOS NEO DROP,,,,,,,1-1123,,,,,,,,,,,65340,49500
OBAT,RHINOS SR KAPSUL,,,,,,,1-1124,,,,,,,,,,,7180.8,5440
ALAT KESEHATAN,RIFAM 450MG,,,,,,,1-1125,,,,,,,,,,,858,650
OBAT,RIMACTAZID PAED TABLET,,,,,,,1-1126,,,,,,,,,,,3120.48,2364
OBAT,RIMCURE PAED TABLET,,,,,,,1-1127,,,,,,,,,,,3763.32,2851
ALAT KESEHATAN,RL B BRAUN,,,,,,,1-1128,,,,,,,,,,,9147.6,6930
OBAT,RL OTSUKA 500 CC,,,,,,,1-1129,,,,,,,,,,,9438,16437.3
OBAT,RLD5 OTSUKA 500 CC,,,,,,,1-1130,,,,,,,,,,,23377.2,17710
OBAT,ROMILAR 15 MG TABLET,,,,,,,1-1131,,,,,,,,,,,1318.68,999
OBAT,ROVADIN SYRUP 100 ml,,,,,,,1-1132,,,,,,,,,,,66792,50600
OBAT,RYCEF 1 GR INJEKSI,,,,,,,1-1133,,,,,,,,,,,242484,183700
OBAT,RYVEL DROP 10MG,,,,,,,1-1134,,,,,,,,,,,72600,55000
ALAT KESEHATAN,RYVEL SYR,,,,,,,1-1135,,,,,,,,,,,72600,55000
OBAT,S26 GOLD 400 GR,,,,,,,1-1136,,,,,,,,,,,156750.81,139706.6
ALAT KESEHATAN,SAFELET CATH 16GX2,,,,,,,1-1137,,,,,,,,,,,9622.8,7290
ALAT KESEHATAN,SAFELET CATHETER 18GX1 14,,,,,,,1-1138,,,,,,,,,,,13576.2,10285
ALAT KESEHATAN,SAFELET CATHETER 20GX1 14,,,,,,,1-1139,,,,,,,,,,,13236.8,10285
ALAT KESEHATAN,SAFELET CATHETER 22GX1,,,,,,,1-1140,,,,,,,,,,,13576.2,10285
ALAT KESEHATAN,SAFELET CATHETER 24 X 34,,,,,,,1-1141,,,,,,,,,,,20908.8,15840
ALAT KESEHATAN,SAFELET CATHETER 24GX1,,,,,,,1-1142,,,,,,,,,,,20908.8,15840
ALAT KESEHATAN,SAFELET CATHETER TERUMO 20GX 1 14,,,,,,,1-1143,,,,,,,,,,,31049.04,23522
ALAT KESEHATAN,SAFELET CATHETER TERUMO 24GX34,,,,,,,1-1144,,,,,,,,,,,27403.2,20760
ALAT KESEHATAN,SAFIL 1 HR 48 90 CM VIOLET,,,,,,,1-1145,,,,,,,,,,,170029.2,128810
ALAT KESEHATAN,SAFIL 30 DS 24 70CM VIOLET,,,,,,,1-1146,,,,,,,,,,,105731.74,80099.8
ALAT KESEHATAN,SAFIL QUICK 30 DS 24 70 CM,,,,,,,1-1147,,,,,,,,,,,126515.4,95845
OBAT,SAGESTAM INJEKSI,,,,,,,1-1148,,,,,,,,,,,13794,10450
OBAT,SAGESTAM KRIM 10 G,,,,,,,1-1149,,,,,,,,,,,17424,13200
OBAT,SAGESTAM T.M. 5 ML,,,,,,,1-1150,,,,,,,,,,,40801.2,30910
OBAT,SALBUTAMOL 2 MG TABLET,,,,,,,1-1151,,,,,,,,,,,168,94.4
OBAT,SALBUTAMOL 4 MG TABLET,,,,,,,1-1152,,,,,,,,,,,184,115.01
OBAT,SALBUVEN 4 MG TABLET,,,,,,,1-1153,,,,,,,,,,,2250.6,1705
OBAT,SALBUVEN EXPECTORAN SYRUP 100 ML,,,,,,,1-1154,,,,,,,,,,,58080,44000
OBAT,SALBUVEN SYRUP 100 ML,,,,,,,1-1155,,,,,,,,,,,22723.8,17215
OBAT,SALIN 3% OTSUKA 500 ML,,,,,,,1-1156,,,,,,,,,,,36735.6,27830
OBAT,SAN - B - PLEX DROP 15 ML,,,,,,,1-1157,,,,,,,,,,,24538.8,18590
OBAT,SANBE KIDS SYRUP,,,,,,,1-1158,,,,,,,,,,,50021.4,37895
OBAT,SANBEHAES 130 INFUS,,,,,,,1-1159,,,,,,,,,,,269200.8,203940
OBAT,SANBEHAES 200 INFUS,,,,,,,1-1160,,,,,,,,,,,271959.6,206030
OBAT,SANDAPRIL TABLET,,,,,,,1-1161,,,,,,,,,,,12842.28,9729
OBAT,SANGOBION KAPSUL,,,,,,,1-1162,,,,,,,,,,,1170.84,887
OBAT,SANMAG SYRUP,,,,,,,1-1163,,,,,,,,,,,35428.8,26840
OBAT,SANMAG TABLET,,,,,,,1-1164,,,,,,,,,,,1226.94,929.5
OBAT,32SANMOL 500 MG TABLET,,,,,,,1-1165,,,,,,,,,,,363,275
OBAT,SANMOL DROP 15 ML,,,,,,,1-1166,,,,,,,,,,,22215.6,16830
OBAT,SANMOL INFUS,,,,,,,1-1167,,,,,,,,,,,86539.2,65560
OBAT,SANMOL SYRUP 60 ML,,,,,,,1-1168,,,,,,,,,,,16552.8,12540
OBAT,SANPICILLIN 1 G INJEKSI,,,,,,,1-1169,,,,,,,,,,,22694.76,17193
OBAT,SANPRIMA SYRUP 60 ML,,,,,,,1-1170,,,,,,,,,,,36154.8,27390
OBAT,SANPRIMA TABLET,,,,,,,1-1171,,,,,,,,,,,1263.24,957
OBAT,SANTA - E TABLET,,,,,,,1-1172,,,,,,,,,,,1226.94,929.5
OBAT,SANTAGESIK INJ,,,,,,,1-1173,,,,,,,,,,,13184.16,9988
OBAT,SANTAGESIK SYR,,,,,,,1-1174,,,,,,,,,,,47828,39900
OBAT,SANVITA - B SYRUP 120 ML,,,,,,,1-1175,,,,,,,,,,,17424,13200
OBAT,SCABIMITE CREAM 10G,,,,,,,1-1176,,,,,,,,,,,58080,45300
ALAT KESEHATAN,SCALP VEIN NEEDLE 25G OTSUKA,,,,,,,1-1177,,,,,,,,,,,11996.16,9088
OBAT,SEDROFEN 500,,,,,,,1-1178,,,,,,,,,,,14113.44,10692
OBAT,SELVIGON 20 MG TABLET,,,,,,,1-1179,,,,,,,,,,,3839.88,2909
OBAT,SELVIGON SYRUP 100 ML,,,,,,,1-1180,,,,,,,,,,,145635.6,110330
OBAT,SENSIKOL KAPLET,,,,,,,1-1181,,,,,,,,,,,5592.84,4237
OBAT,SEQUEST,,,,,,,1-1182,,,,,,,,,,,29403,22275
OBAT,SETROVEL INJEKSI,,,,,,,1-1183,,,,,,,,,,,87120,66000
OBAT,SGM BBLR 200GR,,,,,,,1-1184,,,,,,,,,,,41580,31500
OBAT,SGM SOYA,,,,,,,1-1185,,,,,,,,,,,74184,56200
OBAT,SIBITAL INJEKSI,,,,,,,1-1186,,,,,,,,,,,13068,9900
ALAT KESEHATAN,SIDE SILK,,,,,,,1-1187,,,,,,,,,,,3300,2500
OBAT,SILEX SYRUP,,,,,,,1-1188,,,,,,,,,,,25395.48,19239
ALAT KESEHATAN,SILK 20 ONEMED TANPA JARUM,,,,,,,1-1189,,,,,,,,,,,5280,4000
ALAT KESEHATAN,SILK BRAIDED 30 ONEMED,,,,,,,1-1190,,,,,,,,,,,4441.1,3364.47
OBAT,SILOPECT 30 MG,,,,,,,1-1191,,,,,,,,,,,1198.56,908
OBAT,SIMFIX 100MG,,,,,,,1-1192,,,,,,,,,,,19140,14500
OBAT,SIMILAC HMF,,,,,,,1-1193,,,,,,,,,,,16815,12739.06
OBAT,SIMVASTATIN 20MG,,,,,,,1-1194,,,,,,,,,,,1452,1100
OBAT,SIMVASTATIN 10 MG TABLET,,,,,,,1-1195,,,,,,,,,,,677,450
OBAT,SINCRONIK KAPSUL,,,,,,,1-1196,,,,,,,,,,,10890,8250
OBAT,SIRAN FORTE EFFERVESCENT,,,,,,,1-1197,,,,,,,,,,,139566.24,105732
OBAT,SIRPLUS SERBUK,,,,,,,1-1198,,,,,,,,,,,250.8,190
