ALAT KESEHATAN,SUCTION CONNECTING TUBE PHASCO,,,,,,,1-1842,,,,,,,,,,,70620,53500
OBAT,ALKES RUANG ANAK,,,,,,,1-1843,,,,,,,,,,,0,0
OBAT,BLESIFEN TABLET,,,,,,,1-1843,,,,,,,,,,,17830.56,13508
OBAT,"OPSITE 9,5 x 8,5",,,,,,,1-1844,,,,,,,,,,,30274.2,22935
ALAT KESEHATAN,SARUNG TANGAN OBGYN OM,,,,,,,1-1844,,,,,,,,,,,16500,12500
OBAT,INFUSET MIKRO TERUMO (TKA),,,,,,,1-1845,,,,,,,,,,,24017.4,18195
OBAT,MOXIFLOXACIN INFUS,,,,,,,1-1845,,,,,,,,,,,313500,237500
OBAT,INFUSET MIKRO TERUMO BPJS,,,,,,,1-1846,,,,,,,,,,,16954.08,12844
OBAT,ZIDIFEC INJ,,,,,,,1-1846,,,,,,,,,,,395340,299500
OBAT,INFUSET MAKRO NIPRO TIPE Y,,,,,,,1-1847,,,,,,,,,,,19765.68,14974
OBAT,PHYTOMENADIONE INJ 10 MG,,,,,,,1-1847,,,,,,,,,,,6996,5300
OBAT,BLOOD SET TERUMO,,,,,,,1-1848,,,,,,,,,,,32363.76,24518
,METHYCOBAL 500MG INJEKSI,,,,,,,1-1848,,,,,,,,,,,44700.48,33864
OBAT,UROTRACTIN KAP,,,,,,,1-1848,,,,,,,,,,,5082,3850
OBAT,MEDICUT,,,,,,,1-1849,,,,,,,,,,,27720,21000
OBAT,DEPAKOTE TAB,,,,,,,1-1849,,,,,,,,,,,13332,10100
OBAT,"SONDE NO 3,5,5.8",,,,,,,1-1850,,,,,,,,,,,26388.12,19991
ALAT KESEHATAN,KARET TENSI ABN,,,,,,,1-1850,,,,,,,,,,,62964,47700
OBAT,ETT NO 2.5 RUSCH NON CUFF,,,,,,,1-1851,,,,,,,,,,,75057.84,56862
OBAT,CLIDIAZ TAB,,,,,,,1-1851,,,,,,,,,,,2521.2,1910
OBAT,ETT NO 3,,,,,,,1-1852,,,,,,,,,,,75057.84,56862
OBAT,LAPIBAL 250 MG KAPSUL,,,,,,,1-1852,,,,,,,,,,,2244,1700
OBAT,ETT NO 3.5,,,,,,,1-1853,,,,,,,,,,,75057.84,56862
OBAT,SARI KUTUK,,,,,,,1-1853,,,,,,,,,,,52800,40000
OBAT,ETT NO 4,,,,,,,1-1854,,,,,,,,,,,75057.84,56862
OBAT,FERROS SULFAT TAB,,,,,,,1-1854,,,,,,,,,,,792,600
OBAT,EXTENTION,,,,,,,1-1855,,,,,,,,,,,18216,13800
ALAT KESEHATAN,ALKOHOL SWAB SENSI,,,,,,,1-1855,,,,,,,,,,,255,125
OBAT,TRI W,,,,,,,1-1856,,,,,,,,,,,49538.28,37529
OBAT,SUPRASMA SOL FOR INHALATION,,,,,,,1-1856,,,,,,,,,,,10164,7700
OBAT,T-LENE 5-0,,,,,,,1-1857,,,,,,,,,,,108600.36,82273
ALAT KESEHATAN,CUTIMED-SILTEC 10X10 CM,,,,,,,1-1857,,,,,,,,,,,130680,99000
OBAT,FOLLEY CATHETER NO. 8 RUSCH,,,,,,,1-1858,,,,,,,,,,,71305.08,54019
ALAT KESEHATAN,CUTIMED-SILTEC 10X20 CM,,,,,,,1-1858,,,,,,,,,,,159720,121000
OBAT,FOLLEY CATHETER NO. 10 RUSCH,,,,,,,1-1859,,,,,,,,,,,55042.68,41699
ALAT KESEHATAN,CUTIMED SORBACT 72165-00 SWAB 7X9 CM,,,,,,,1-1859,,,,,,,,,,,79860,60500
OBAT,SPUIT 3 CC,,,,,,,1-1860,,,,,,,,,,,4620,3500
ALAT KESEHATAN,CUTIMED CAVITY 10X10 CM,,,,,,,1-1860,,,,,,,,,,,130680,96000
OBAT,SPUTI 5 CC,,,,,,,1-1861,,,,,,,,,,,4620,3500
ALAT KESEHATAN,FIXOMUL 72216-00 TRANSPARENT 5X10 CM,,,,,,,1-1861,,,,,,,,,,,297660,225500
OBAT,SPUIT 10 CC,,,,,,,1-1862,,,,,,,,,,,5676,4300
ALAT KESEHATAN,FIXOMUL 76992 10 CM,,,,,,,1-1862,,,,,,,,,,,142296,107800
ALAT KESEHATAN,FIXOMUL 72216-00 TRANSPARENT 10X10 CM,,,,,,,1-1862,,,,,,,,,,,537240,407000
OBAT,ETT NO 2  3.5 PORTEX,,,,,,,1-1863,,,,,,,,,,,92400,70000
ALAT KESEHATAN,"MAXTER STERIL 6,5",,,,,,,1-1863,,,,,,,,,,,5445,4125
OBAT,MIKASIN 12,,,,,,,1-1864,,,,,,,,,,,79200,60000
ALAT KESEHATAN,ALKOHOL 70 % 5 LITER ONEMED,,,,,,,1-1864,,,,,,,,,,,254100,192500
OBAT,MIKASIN 1,,,,,,,1-1865,,,,,,,,,,,158400,120000
OBAT,GRISEOFALVIN 500 TAB,,,,,,,1-1865,,,,,,,,,,,2508,1900
OBAT,MAKRO SET B BRAUN,,,,,,,1-1866,,,,,,,,,,,35675.64,27027
ALAT KESEHATAN,CHROMIC 30 SACHET,,,,,,,1-1866,,,,,,,,,,,10560,8000
OBAT,N 3000,,,,,,,1-1867,,,,,,,,,,,8256.6,6255
ALAT KESEHATAN,CATGUT CHROMIC 3.0  GEA + JARUM SACHET,,,,,,,1-1867,,,,,,,,,,,10560,8000
OBAT,T-LENE 3-0,,,,,,,1-1868,,,,,,,,,,,99052.8,75040
OBAT,PAMOL 125 MG SUPP,,,,,,,1-1868,,,,,,,,,,,17133,14300
OBAT,OBAT RUANG OPERASI,,,,,,,1-1869,,,,,,,,,,,198000,150000
OBAT,PAMOL 250 MG SUPP,,,,,,,1-1869,,,,,,,,,,,24829.2,18810
OBAT,OBAT OK THT VVIP,,,,,,,1-1870,,,,,,,,,,,528000,400000
,PROSTER 200 MG TABLET,,,,,,,1-1870,,,,,,,,,,,16790,12720
OBAT,OBAT OK THT VIP,,,,,,,1-1871,,,,,,,,,,,528000,400000
,COXIRON 60 MG TABLET,,,,,,,1-1871,,,,,,,,,,,9570,7250
OBAT,OBAT OK THT KLS 1A,,,,,,,1-1872,,,,,,,,,,,396000,300000
,COXIRON 90 MG TABLET,,,,,,,1-1872,,,,,,,,,,,12250,0
OBAT,OBAT OK THT KLS 1B,,,,,,,1-1873,,,,,,,,,,,396000,300000
,MILOZ  15 MG INJEKSI,,,,,,,1-1873,,,,,,,,,,,65340,49500
OBAT,OBAT OK THT KLS 2,,,,,,,1-1874,,,,,,,,,,,396000,300000
,SUPRASMA HFA INHALER,,,,,,,1-1874,,,,,,,,,,,101640,77000
OBAT,OBAT OK THT KLS 3,,,,,,,1-1875,,,,,,,,,,,396000,300000
ALAT KESEHATAN,MAS EXAMINATION GLOVES X-SMALL,,,,,,,1-1875,,,,,,,,,,,871.2,660
OBAT,KLIRAN INJEKSI,,,,,,,1-1876,,,,,,,,,,,40772.16,30888
ALAT KESEHATAN,MAS EXAMINATION GLOVES SMALL,,,,,,,1-1876,,,,,,,,,,,871.2,660
OBAT,FORGESIK,,,,,,,1-1877,,,,,,,,,,,20386.08,15444
OBAT,LANAKELOID,,,,,,,1-1877,,,,,,,,,,,12936,9800
OBAT,MUSTELA BC 123,,,,,,,1-1878,,,,,,,,,,,198488.4,150370
OBAT,LEVOSIF SYR,,,,,,,1-1879,,,,,,,,,,,60984,46200
OBAT,YUSIMOX KAP 500 MG,,,,,,,1-1880,,,,,,,,,,,644.16,488
OBAT,CARGESIK 500 MG,,,,,,,1-1881,,,,,,,,,,,552.75,418.75
OBAT,NOVAXIVEN TAB 400 MG,,,,,,,1-1882,,,,,,,,,,,524.24,397.15
OBAT,MIXALGIN KAP,,,,,,,1-1883,,,,,,,,,,,904.6,685.3
OBAT,FASIDOL KAP 500 MG,,,,,,,1-1884,,,,,,,,,,,245.52,186
OBAT,LOSTACEF KAP 500 MG,,,,,,,1-1885,,,,,,,,,,,1214.4,920
OBAT,GRAFAZOL KAP 500 MG,,,,,,,1-1886,,,,,,,,,,,458.11,347.05
OBAT,FLOXIFAR KAP 500 MG,,,,,,,1-1887,,,,,,,,,,,744.48,564
OBAT,LOSTACEF SYRUP 125 MG,,,,,,,1-1888,,,,,,,,,,,12906.96,9778
OBAT,NOVAXIFEN SYRUP 60 ML,,,,,,,1-1889,,,,,,,,,,,7094.99,5375
ALAT KESEHATAN,SILK 30  (- ) JARUM ONEMED,,,,,,,1-1890,,,,,,,,,,,7920,6000
